timestep,real_time,h,goal_error,dist,cost_history,conflict,t_mppi,t_cbf,t_robot,intervention_magnitude,q_0,q_1,q_2,q_3,q_4,q_5,q_6,u_mppi_0,u_mppi_1,u_mppi_2,u_mppi_3,u_mppi_4,u_mppi_5,u_mppi_6,u_safe_0,u_safe_1,u_safe_2,u_safe_3,u_safe_4,u_safe_5,u_safe_6
10,2.7750724849993276,0.12689552791982187,0.34260364070581617,0.22689552791982187,0.0037824411194110853,0,0.2717104040002596,0.0013869440008420497,0.05020029200022691,0.005821768618928067,0.14946545620640192,-0.6028072829612936,0.07244827091181684,-2.142603640705816,0.035734046839475675,1.579823172550054,0.6799649488898077,0.14943549954348467,-0.6042883785307368,0.07073784718298062,-2.1474678395482436,0.037224338451050575,1.5795302125306159,0.6812631655696808,0.14918119077320707,-0.6068484053475625,0.07048721485823982,-2.14233616594678,0.03650970741433231,1.5789248631637451,0.6812864831607851
11,3.112397543000043,0.12670306939097117,0.29980253819961633,0.22670306939097118,0.0035518073997175847,0,0.28241366099973675,0.0013994730015838286,0.050212289999763016,0.01994484116753676,0.17950500675759343,-0.565075735370227,0.08719128690032996,-2.0998025381996164,0.04299546742875691,1.582091785591356,0.658574398632896,0.15749122468830953,-0.5908238355807846,0.07895413792884401,-2.130612480329287,0.03964394829530644,1.5799321966661881,0.6766197994162313,0.1581053438664467,-0.5988357426482378,0.0788862527705579,-2.1124734063402357,0.03803666505923607,1.5786726594726967,0.6767885745864027
12,3.4288900490009837,0.12852907788686238,0.29103486510518706,0.2285290778868624,0.0031853554134818047,0,0.2616890230001445,0.0013462040005833842,0.05020088800119993,0.004898057125532202,0.17751097845214625,-0.5614956078585631,0.08313089309803576,-2.091034865105187,0.04166294699788866,1.5814600340880565,0.6630052099595368,0.17670288931497893,-0.5675185365395252,0.0872428325824755,-2.1070077480048135,0.04211429163418964,1.5815269288584757,0.6590926798886222,0.17679641512599614,-0.5694415622580915,0.08721119164577847,-2.102531566144263,0.041691578309989034,1.5812686690239146,0.6591326638751911
13,3.699545568000758,0.13731486923654304,0.3080309165161286,0.23731486923654305,0.0028497221281523137,0,0.21591516799890087,0.0013727579989790684,0.05020385200077726,8.53714834735595e-12,0.16267107220215143,-0.5948969121150971,0.08057669464501721,-2.1080309165161286,0.03980278399255541,1.5801177334255643,0.6728272390876333,0.20654071137856436,-0.531882613034194,0.10196146697962565,-2.064637487522723,0.04855820863016075,1.5840395666195162,0.6379621372253217,0.20654071137866883,-0.5318826130298786,0.10196146697987962,-2.0646374875299642,0.04855820863131405,1.584039566620158,0.6379621372252468
14,3.955952427999364,0.13730160663420868,0.30693122203140555,0.23730160663420868,0.002583864389627522,0,0.20110949899935804,0.0016910100002860418,0.05022746899885533,2.305606641124899e-06,0.16780702193473188,-0.5937760146054236,0.08378984915785745,-2.1069312220314056,0.040396815725969086,1.5803747850204664,0.6670574167147945,0.24081418586522543,-0.4900907797748621,0.11843027385280484,-2.0192307858753256,0.05939227445861286,1.5858907925426073,0.6121936424512815,0.24081418039387878,-0.4900901989711323,0.11843029589886772,-2.0192330117788244,0.05939240595347715,1.5858908695949243,0.6121936325164207
15,4.186186582999653,0.13114436905028967,0.28837895546075454,0.23114436905028968,0.0021885044220305862,0,0.17626889399980428,0.000976884999545291,0.05023871099911048,6.7910512290581765e-12,0.18557612643069812,-0.563922029583612,0.09148635736668667,-2.0883789554607546,0.04334270154999881,1.5814804700086926,0.6540393361779989,0.2761934744740953,-0.4499629272537139,0.13818544158567367,-1.9712944669487595,0.0685452944587349,1.5894888423986935,0.5891845919378204,0.27619347447430265,-0.44996292725553244,0.1381854415856978,-1.9712944669422316,0.06854529445840835,1.5894888423984792,0.5891845919378629
16,4.388445169000988,0.1294515296039829,0.2606780980371133,0.2294515296039829,0.001733897252563494,0,0.14740542700019432,0.0014207210006134119,0.05019829200136883,6.692974895862633e-12,0.20696413563834698,-0.5339160791870166,0.1011355579781409,-2.0606780980371133,0.04854752170076641,1.5827585517023903,0.6386552022097922,0.31250629528399165,-0.40522997199990407,0.1576575195308474,-1.9192965494071033,0.07625657299137938,1.59325130401637,0.5628227167000985,0.3125062952844057,-0.40522997200147753,0.15765751953098064,-1.919296549400616,0.07625657299119616,1.5932513040162697,0.5628227167001515
17,4.572139848000006,0.130549532475247,0.2340794901044536,0.230549532475247,0.0014464374871148325,0,0.12864326999988407,0.0014305210006568814,0.05022379700130841,7.289526842377758e-12,0.22654421043049938,-0.5093088626606521,0.11090463003526925,-2.0340794901044537,0.05332205155670719,1.5843266082854046,0.6251600863605766,0.3469480563436606,-0.36687784029541604,0.16832071360596407,-1.8747008389229691,0.08744088171709999,1.5961371780235962,0.539034544648866,0.3469480563444261,-0.3668778402970513,0.16832071360625778,-1.8747008389159139,0.0874408817170133,1.5961371780236082,0.5390345446489483
18,4.733182817999477,0.13249631453713492,0.2100289906465138,0.23249631453713493,0.0010174530154275802,0,0.10583597100048792,0.0013958050003566314,0.050235157999850344,6.562814562907653e-12,0.24395693729924156,-0.48786285348468994,0.11964210646118223,-2.010028990646514,0.05754682935326458,1.5857937476385784,0.6129704088076814,0.3695999507563223,-0.3328792724840604,0.1846504220079444,-1.8420376726198475,0.09101875002466786,1.6016248169387866,0.5207911980468388,0.36959995075709706,-0.3328792724853549,0.1846504220082594,-1.8420376726134697,0.09101875002469763,1.601624816938899,0.5207911980469135
19,4.8631148990007205,0.1345751333613833,0.18904444974201362,0.2345751333613833,0.0007308875316125896,0,0.07495900300091307,0.0013981230003992096,0.0502607819998957,5.839539925585737e-12,0.2595248787161983,-0.46899515352259696,0.12680234508855107,-1.9890444497420137,0.061637245591651874,1.5871728973784804,0.6019743612686117,0.3867845684144795,-0.31391187434679096,0.19463207575816185,-1.8159183744722522,0.0969369277225231,1.5957913191263184,0.5111585609490743,0.38678456841526443,-0.3139118743478008,0.19463207575849203,-1.815918374466568,0.09693692772261986,1.595791319126489,0.5111585609491457
